"scene_id","sensor","collection","tile_id","year","yday","date","scene_dir"
"HLS.L30.T14TLQ.2013134T173153.v2.0","L30","HLSL30.v2.0","T14TLQ",2013,134,2013-05-14,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_01_03"
"HLS.L30.T14TLR.2013109T173730.v2.0","L30","HLSL30.v2.0","T14TLR",2013,109,2013-04-19,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_01_03"
"HLS.L30.T14TLR.2013125T173731.v2.0","L30","HLSL30.v2.0","T14TLR",2013,125,2013-05-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_01_03"
"HLS.L30.T14TLR.2013134T173129.v2.0","L30","HLSL30.v2.0","T14TLR",2013,134,2013-05-14,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_01_03"
"HLS.L30.T14TLS.2013109T173706.v2.0","L30","HLSL30.v2.0","T14TLS",2013,109,2013-04-19,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_01_03"
"HLS.L30.T14TLS.2013125T173707.v2.0","L30","HLSL30.v2.0","T14TLS",2013,125,2013-05-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_01_03"
"HLS.L30.T14TLS.2013134T173105.v2.0","L30","HLSL30.v2.0","T14TLS",2013,134,2013-05-14,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_01_03"
"HLS.L30.T14TLT.2013109T173706.v2.0","L30","HLSL30.v2.0","T14TLT",2013,109,2013-04-19,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_01_03"
"HLS.L30.T14TLT.2013125T173707.v2.0","L30","HLSL30.v2.0","T14TLT",2013,125,2013-05-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_01_03"
"HLS.L30.T14TLT.2013134T173105.v2.0","L30","HLSL30.v2.0","T14TLT",2013,134,2013-05-14,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_01_03"
"HLS.L30.T14TMP.2013134T173153.v2.0","L30","HLSL30.v2.0","T14TMP",2013,134,2013-05-14,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_01_03"
"HLS.L30.T14TMQ.2013120T171920.v2.0","L30","HLSL30.v2.0","T14TMQ",2013,120,2013-04-30,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_01_03"
"HLS.L30.T14TMQ.2013134T173129.v2.0","L30","HLSL30.v2.0","T14TMQ",2013,134,2013-05-14,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_01_03"
"HLS.L30.T14TMR.2013120T171856.v2.0","L30","HLSL30.v2.0","T14TMR",2013,120,2013-04-30,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_01_03"
"HLS.L30.T14TMR.2013134T173129.v2.0","L30","HLSL30.v2.0","T14TMR",2013,134,2013-05-14,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_01_03"
"HLS.L30.T14TMS.2013120T171856.v2.0","L30","HLSL30.v2.0","T14TMS",2013,120,2013-04-30,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_01_03"
"HLS.L30.T14TMS.2013134T173105.v2.0","L30","HLSL30.v2.0","T14TMS",2013,134,2013-05-14,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_01_03"
"HLS.L30.T14TMT.2013134T173105.v2.0","L30","HLSL30.v2.0","T14TMT",2013,134,2013-05-14,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_01_03"
"HLS.L30.T14TNR.2013120T171856.v2.0","L30","HLSL30.v2.0","T14TNR",2013,120,2013-04-30,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_01_03"
"HLS.L30.T14TNT.2013134T173105.v2.0","L30","HLSL30.v2.0","T14TNT",2013,134,2013-05-14,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_01_03"
"HLS.L30.T14SNJ.2013136T172044.v2.0","L30","HLSL30.v2.0","T14SNJ",2013,136,2013-05-16,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T14SPF.2013115T170245.v2.0","L30","HLSL30.v2.0","T14SPF",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T14SPF.2013131T170255.v2.0","L30","HLSL30.v2.0","T14SPF",2013,131,2013-05-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T14SPG.2013115T170245.v2.0","L30","HLSL30.v2.0","T14SPG",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T14SPG.2013131T170255.v2.0","L30","HLSL30.v2.0","T14SPG",2013,131,2013-05-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T14SPH.2013115T170222.v2.0","L30","HLSL30.v2.0","T14SPH",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T14SPH.2013131T170232.v2.0","L30","HLSL30.v2.0","T14SPH",2013,131,2013-05-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T14SQF.2013115T170245.v2.0","L30","HLSL30.v2.0","T14SQF",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T14SQF.2013131T170255.v2.0","L30","HLSL30.v2.0","T14SQF",2013,131,2013-05-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T14SQG.2013115T170245.v2.0","L30","HLSL30.v2.0","T14SQG",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T14SQG.2013131T170255.v2.0","L30","HLSL30.v2.0","T14SQG",2013,131,2013-05-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T14SQH.2013115T170222.v2.0","L30","HLSL30.v2.0","T14SQH",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T14SQH.2013131T170232.v2.0","L30","HLSL30.v2.0","T14SQH",2013,131,2013-05-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T14SQJ.2013115T170158.v2.0","L30","HLSL30.v2.0","T14SQJ",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T14SQJ.2013131T170208.v2.0","L30","HLSL30.v2.0","T14SQJ",2013,131,2013-05-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T14TNK.2013136T172044.v2.0","L30","HLSL30.v2.0","T14TNK",2013,136,2013-05-16,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T14TQK.2013115T170158.v2.0","L30","HLSL30.v2.0","T14TQK",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T14TQK.2013131T170208.v2.0","L30","HLSL30.v2.0","T14TQK",2013,131,2013-05-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T15STA.2013115T170245.v2.0","L30","HLSL30.v2.0","T15STA",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T15STA.2013131T170255.v2.0","L30","HLSL30.v2.0","T15STA",2013,131,2013-05-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T15STB.2013115T170245.v2.0","L30","HLSL30.v2.0","T15STB",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T15STB.2013131T170255.v2.0","L30","HLSL30.v2.0","T15STB",2013,131,2013-05-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T15STC.2013115T170222.v2.0","L30","HLSL30.v2.0","T15STC",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T15STC.2013131T170232.v2.0","L30","HLSL30.v2.0","T15STC",2013,131,2013-05-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T15STD.2013115T170158.v2.0","L30","HLSL30.v2.0","T15STD",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T15STD.2013131T170208.v2.0","L30","HLSL30.v2.0","T15STD",2013,131,2013-05-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T15SUA.2013115T170245.v2.0","L30","HLSL30.v2.0","T15SUA",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T15SUA.2013131T170255.v2.0","L30","HLSL30.v2.0","T15SUA",2013,131,2013-05-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T15SUB.2013115T170245.v2.0","L30","HLSL30.v2.0","T15SUB",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T15SUB.2013131T170255.v2.0","L30","HLSL30.v2.0","T15SUB",2013,131,2013-05-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T15SUC.2013115T170222.v2.0","L30","HLSL30.v2.0","T15SUC",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T15SUC.2013131T170232.v2.0","L30","HLSL30.v2.0","T15SUC",2013,131,2013-05-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T15SUD.2013115T170158.v2.0","L30","HLSL30.v2.0","T15SUD",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T15SUD.2013131T170208.v2.0","L30","HLSL30.v2.0","T15SUD",2013,131,2013-05-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T15SVA.2013133T165036.v2.0","L30","HLSL30.v2.0","T15SVA",2013,133,2013-05-13,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T15SVB.2013133T165036.v2.0","L30","HLSL30.v2.0","T15SVB",2013,133,2013-05-13,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T15SVC.2013133T165012.v2.0","L30","HLSL30.v2.0","T15SVC",2013,133,2013-05-13,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T15SVD.2013115T170158.v2.0","L30","HLSL30.v2.0","T15SVD",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T15SVD.2013131T170208.v2.0","L30","HLSL30.v2.0","T15SVD",2013,131,2013-05-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T15SVD.2013133T164948.v2.0","L30","HLSL30.v2.0","T15SVD",2013,133,2013-05-13,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T15TTE.2013115T170158.v2.0","L30","HLSL30.v2.0","T15TTE",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T15TTE.2013131T170208.v2.0","L30","HLSL30.v2.0","T15TTE",2013,131,2013-05-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T15TUE.2013115T170158.v2.0","L30","HLSL30.v2.0","T15TUE",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T15TUE.2013131T170208.v2.0","L30","HLSL30.v2.0","T15TUE",2013,131,2013-05-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T15TUE.2013140T165603.v2.0","L30","HLSL30.v2.0","T15TUE",2013,140,2013-05-20,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T15TVE.2013115T170158.v2.0","L30","HLSL30.v2.0","T15TVE",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T15TVE.2013131T170208.v2.0","L30","HLSL30.v2.0","T15TVE",2013,131,2013-05-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_01"
"HLS.L30.T14TNP.2013113T171309.v2.0","L30","HLSL30.v2.0","T14TNP",2013,113,2013-04-23,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_02"
"HLS.L30.T14TPP.2013106T170701.v2.0","L30","HLSL30.v2.0","T14TPP",2013,106,2013-04-16,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_02"
"HLS.L30.T14TPP.2013113T171309.v2.0","L30","HLSL30.v2.0","T14TPP",2013,113,2013-04-23,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_02"
"HLS.L30.T14TQL.2013115T170134.v2.0","L30","HLSL30.v2.0","T14TQL",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_02"
"HLS.L30.T14TQL.2013131T170144.v2.0","L30","HLSL30.v2.0","T14TQL",2013,131,2013-05-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_02"
"HLS.L30.T14TQM.2013115T170134.v2.0","L30","HLSL30.v2.0","T14TQM",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_02"
"HLS.L30.T14TQM.2013131T170144.v2.0","L30","HLSL30.v2.0","T14TQM",2013,131,2013-05-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_02"
"HLS.L30.T14TQN.2013115T170110.v2.0","L30","HLSL30.v2.0","T14TQN",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_02"
"HLS.L30.T14TQN.2013131T170120.v2.0","L30","HLSL30.v2.0","T14TQN",2013,131,2013-05-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_02"
"HLS.L30.T15TTF.2013131T170144.v2.0","L30","HLSL30.v2.0","T15TTF",2013,131,2013-05-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_02"
"HLS.L30.T15TTG.2013115T170134.v2.0","L30","HLSL30.v2.0","T15TTG",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_02"
"HLS.L30.T15TTG.2013131T170144.v2.0","L30","HLSL30.v2.0","T15TTG",2013,131,2013-05-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_02"
"HLS.L30.T15TUF.2013115T170134.v2.0","L30","HLSL30.v2.0","T15TUF",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_02"
"HLS.L30.T15TUF.2013131T170144.v2.0","L30","HLSL30.v2.0","T15TUF",2013,131,2013-05-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_02"
"HLS.L30.T15TUG.2013115T170110.v2.0","L30","HLSL30.v2.0","T15TUG",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_02"
"HLS.L30.T15TUH.2013106T170724.v2.0","L30","HLSL30.v2.0","T15TUH",2013,106,2013-04-16,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_02"
"HLS.L30.T15TUH.2013115T170110.v2.0","L30","HLSL30.v2.0","T15TUH",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_02"
"HLS.L30.T15TUH.2013131T170120.v2.0","L30","HLSL30.v2.0","T15TUH",2013,131,2013-05-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_02"
"HLS.L30.T15TUJ.2013115T170046.v2.0","L30","HLSL30.v2.0","T15TUJ",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_02"
"HLS.L30.T15TUJ.2013131T170056.v2.0","L30","HLSL30.v2.0","T15TUJ",2013,131,2013-05-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_02"
"HLS.L30.T15TVF.2013115T170134.v2.0","L30","HLSL30.v2.0","T15TVF",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_02"
"HLS.L30.T15TVF.2013131T170144.v2.0","L30","HLSL30.v2.0","T15TVF",2013,131,2013-05-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_02"
"HLS.L30.T15TVG.2013115T170110.v2.0","L30","HLSL30.v2.0","T15TVG",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_02"
"HLS.L30.T15TVH.2013115T170110.v2.0","L30","HLSL30.v2.0","T15TVH",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_02"
"HLS.L30.T15TVJ.2013115T170046.v2.0","L30","HLSL30.v2.0","T15TVJ",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_02"
"HLS.L30.T14TNQ.2013113T171309.v2.0","L30","HLSL30.v2.0","T14TNQ",2013,113,2013-04-23,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_03"
"HLS.L30.T14TNR.2013113T171309.v2.0","L30","HLSL30.v2.0","T14TNR",2013,113,2013-04-23,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_03"
"HLS.L30.T14TPQ.2013106T170701.v2.0","L30","HLSL30.v2.0","T14TPQ",2013,106,2013-04-16,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_03"
"HLS.L30.T14TPQ.2013113T171309.v2.0","L30","HLSL30.v2.0","T14TPQ",2013,113,2013-04-23,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_03"
"HLS.L30.T14TPQ.2013122T170659.v2.0","L30","HLSL30.v2.0","T14TPQ",2013,122,2013-05-02,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_03"
"HLS.L30.T14TPR.2013113T171245.v2.0","L30","HLSL30.v2.0","T14TPR",2013,113,2013-04-23,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_03"
"HLS.L30.T14TPR.2013120T171856.v2.0","L30","HLSL30.v2.0","T14TPR",2013,120,2013-04-30,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_03"
"HLS.L30.T14TPS.2013113T171221.v2.0","L30","HLSL30.v2.0","T14TPS",2013,113,2013-04-23,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_03"
"HLS.L30.T14TPS.2013120T171832.v2.0","L30","HLSL30.v2.0","T14TPS",2013,120,2013-04-30,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_03"
"HLS.L30.T14TPT.2013113T171221.v2.0","L30","HLSL30.v2.0","T14TPT",2013,113,2013-04-23,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_03"
"HLS.L30.T14TQQ.2013106T170701.v2.0","L30","HLSL30.v2.0","T14TQQ",2013,106,2013-04-16,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_03"
"HLS.L30.T14TQQ.2013113T171309.v2.0","L30","HLSL30.v2.0","T14TQQ",2013,113,2013-04-23,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_03"
"HLS.L30.T14TQR.2013113T171245.v2.0","L30","HLSL30.v2.0","T14TQR",2013,113,2013-04-23,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_03"
"HLS.L30.T14TQS.2013113T171221.v2.0","L30","HLSL30.v2.0","T14TQS",2013,113,2013-04-23,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_03"
"HLS.L30.T14TQS.2013120T171832.v2.0","L30","HLSL30.v2.0","T14TQS",2013,120,2013-04-30,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_03"
"HLS.L30.T14TQT.2013113T171221.v2.0","L30","HLSL30.v2.0","T14TQT",2013,113,2013-04-23,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_03"
"HLS.L30.T14TQT.2013120T171832.v2.0","L30","HLSL30.v2.0","T14TQT",2013,120,2013-04-30,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_03"
"HLS.L30.T14TQT.2013136T171845.v2.0","L30","HLSL30.v2.0","T14TQT",2013,136,2013-05-16,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_03"
"HLS.L30.T15TUK.2013113T171309.v2.0","L30","HLSL30.v2.0","T15TUK",2013,113,2013-04-23,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_03"
"HLS.L30.T15TUK.2013115T170046.v2.0","L30","HLSL30.v2.0","T15TUK",2013,115,2013-04-25,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_03"
"HLS.L30.T15TUK.2013131T170056.v2.0","L30","HLSL30.v2.0","T15TUK",2013,131,2013-05-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_03"
"HLS.L30.T15TUL.2013113T171245.v2.0","L30","HLSL30.v2.0","T15TUL",2013,113,2013-04-23,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_03"
"HLS.L30.T15TUL.2013131T170032.v2.0","L30","HLSL30.v2.0","T15TUL",2013,131,2013-05-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_03"
"HLS.L30.T15TUM.2013113T171221.v2.0","L30","HLSL30.v2.0","T15TUM",2013,113,2013-04-23,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_03"
"HLS.L30.T15TUN.2013113T171221.v2.0","L30","HLSL30.v2.0","T15TUN",2013,113,2013-04-23,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_03"
"HLS.L30.T15TVK.2013106T170701.v2.0","L30","HLSL30.v2.0","T15TVK",2013,106,2013-04-16,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_03"
"HLS.L30.T15TVL.2013106T170701.v2.0","L30","HLSL30.v2.0","T15TVL",2013,106,2013-04-16,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_03"
"HLS.L30.T15TVN.2013113T171221.v2.0","L30","HLSL30.v2.0","T15TVN",2013,113,2013-04-23,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_02_03"
"HLS.L30.T15SWA.2013133T165036.v2.0","L30","HLSL30.v2.0","T15SWA",2013,133,2013-05-13,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_03_01"
"HLS.L30.T15SWB.2013133T165036.v2.0","L30","HLSL30.v2.0","T15SWB",2013,133,2013-05-13,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_03_01"
"HLS.L30.T15SWC.2013133T165012.v2.0","L30","HLSL30.v2.0","T15SWC",2013,133,2013-05-13,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_03_01"
"HLS.L30.T15SWD.2013110T164351.v2.0","L30","HLSL30.v2.0","T15SWD",2013,110,2013-04-20,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_03_01"
"HLS.L30.T15SWD.2013133T164948.v2.0","L30","HLSL30.v2.0","T15SWD",2013,133,2013-05-13,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_03_01"
"HLS.L30.T15SXA.2013103T163805.v2.0","L30","HLSL30.v2.0","T15SXA",2013,103,2013-04-13,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_03_01"
"HLS.L30.T15SXA.2013119T163803.v2.0","L30","HLSL30.v2.0","T15SXA",2013,119,2013-04-29,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_03_01"
"HLS.L30.T15SXA.2013133T165036.v2.0","L30","HLSL30.v2.0","T15SXA",2013,133,2013-05-13,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_03_01"
"HLS.L30.T15SXB.2013103T163805.v2.0","L30","HLSL30.v2.0","T15SXB",2013,103,2013-04-13,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_03_01"
"HLS.L30.T15SXB.2013110T164415.v2.0","L30","HLSL30.v2.0","T15SXB",2013,110,2013-04-20,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_03_01"
"HLS.L30.T15SXB.2013119T163803.v2.0","L30","HLSL30.v2.0","T15SXB",2013,119,2013-04-29,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_03_01"
"HLS.L30.T15SXB.2013133T165036.v2.0","L30","HLSL30.v2.0","T15SXB",2013,133,2013-05-13,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_03_01"
"HLS.L30.T15SXC.2013103T163805.v2.0","L30","HLSL30.v2.0","T15SXC",2013,103,2013-04-13,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_03_01"
"HLS.L30.T15SXC.2013110T164351.v2.0","L30","HLSL30.v2.0","T15SXC",2013,110,2013-04-20,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_03_01"
"HLS.L30.T15SXC.2013119T163803.v2.0","L30","HLSL30.v2.0","T15SXC",2013,119,2013-04-29,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_03_01"
"HLS.L30.T15SXC.2013133T165012.v2.0","L30","HLSL30.v2.0","T15SXC",2013,133,2013-05-13,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_03_01"
"HLS.L30.T15SXD.2013110T164328.v2.0","L30","HLSL30.v2.0","T15SXD",2013,110,2013-04-20,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_03_01"
"HLS.L30.T15SXD.2013133T164948.v2.0","L30","HLSL30.v2.0","T15SXD",2013,133,2013-05-13,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_03_01"
"HLS.L30.T15SYA.2013103T163805.v2.0","L30","HLSL30.v2.0","T15SYA",2013,103,2013-04-13,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_03_01"
"HLS.L30.T15SYA.2013110T164415.v2.0","L30","HLSL30.v2.0","T15SYA",2013,110,2013-04-20,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_03_01"
"HLS.L30.T15SYA.2013119T163803.v2.0","L30","HLSL30.v2.0","T15SYA",2013,119,2013-04-29,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_03_01"
"HLS.L30.T15SYB.2013103T163805.v2.0","L30","HLSL30.v2.0","T15SYB",2013,103,2013-04-13,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_03_01"
"HLS.L30.T15SYB.2013110T164415.v2.0","L30","HLSL30.v2.0","T15SYB",2013,110,2013-04-20,"U:/datasets/ndvi_monitor/raw_hls_data/year_2013/midwest_03_01"
